t,plant,axis,phytomer,organ,element,PAR
161,1,MS,3,Sheath,exposed,2
161,1,MS,4,Peduncle,enclosed,7
161,1,MS,4,Peduncle,exposed,71
161,1,MS,5,Chaff,exposed,162
162,1,MS,1,Internode,enclosed,1
162,1,MS,1,Internode,exposed,13
162,1,MS,1,Lamina,exposed,159
162,1,MS,1,Sheath,exposed,40
162,1,MS,2,Internode,enclosed,3
162,1,MS,2,Lamina,exposed,38
162,1,MS,2,Sheath,exposed,7
162,1,MS,3,Internode,enclosed,1
162,1,MS,3,Lamina,exposed,12
162,1,MS,3,Sheath,exposed,2
162,1,MS,4,Peduncle,enclosed,8
162,1,MS,4,Peduncle,exposed,81
162,1,MS,5,Chaff,exposed,185
163,1,MS,1,Internode,enclosed,0
163,1,MS,1,Internode,exposed,2
163,1,MS,1,Lamina,exposed,33
163,1,MS,1,Sheath,exposed,8
163,1,MS,2,Internode,enclosed,0
163,1,MS,2,Lamina,exposed,8
163,1,MS,2,Sheath,exposed,1
163,1,MS,3,Internode,enclosed,0
163,1,MS,3,Lamina,exposed,2
163,1,MS,3,Sheath,exposed,0
163,1,MS,4,Peduncle,enclosed,1
163,1,MS,4,Peduncle,exposed,17
163,1,MS,5,Chaff,exposed,39
164,1,MS,1,Internode,enclosed,0
164,1,MS,1,Internode,exposed,0
164,1,MS,1,Lamina,exposed,4
164,1,MS,1,Sheath,exposed,1
164,1,MS,2,Internode,enclosed,0
164,1,MS,2,Lamina,exposed,1
164,1,MS,2,Sheath,exposed,0
164,1,MS,3,Internode,enclosed,0
164,1,MS,3,Lamina,exposed,0
164,1,MS,3,Sheath,exposed,0
164,1,MS,4,Peduncle,enclosed,0
164,1,MS,4,Peduncle,exposed,2
164,1,MS,5,Chaff,exposed,5
165,1,MS,1,Internode,enclosed,0
165,1,MS,1,Internode,exposed,0
165,1,MS,1,Lamina,exposed,0
165,1,MS,1,Sheath,exposed,0
165,1,MS,2,Internode,enclosed,0
165,1,MS,2,Lamina,exposed,0
165,1,MS,2,Sheath,exposed,0
165,1,MS,3,Internode,enclosed,0
165,1,MS,3,Lamina,exposed,0
165,1,MS,3,Sheath,exposed,0
165,1,MS,4,Peduncle,enclosed,0
165,1,MS,4,Peduncle,exposed,0
165,1,MS,5,Chaff,exposed,0
166,1,MS,1,Internode,enclosed,0
166,1,MS,1,Internode,exposed,0
166,1,MS,1,Lamina,exposed,0
166,1,MS,1,Sheath,exposed,0
166,1,MS,2,Internode,enclosed,0
166,1,MS,2,Lamina,exposed,0
166,1,MS,2,Sheath,exposed,0
166,1,MS,3,Internode,enclosed,0
166,1,MS,3,Lamina,exposed,0
166,1,MS,3,Sheath,exposed,0
166,1,MS,4,Peduncle,enclosed,0
166,1,MS,4,Peduncle,exposed,0
166,1,MS,5,Chaff,exposed,0
167,1,MS,1,Internode,enclosed,0
167,1,MS,1,Internode,exposed,0
167,1,MS,1,Lamina,exposed,0
167,1,MS,1,Sheath,exposed,0
167,1,MS,2,Internode,enclosed,0
167,1,MS,2,Lamina,exposed,0
167,1,MS,2,Sheath,exposed,0
167,1,MS,3,Internode,enclosed,0
167,1,MS,3,Lamina,exposed,0
167,1,MS,3,Sheath,exposed,0
167,1,MS,4,Peduncle,enclosed,0
167,1,MS,4,Peduncle,exposed,0
167,1,MS,5,Chaff,exposed,0
168,1,MS,1,Internode,enclosed,0
168,1,MS,1,Internode,exposed,0
168,1,MS,1,Lamina,exposed,0
168,1,MS,1,Sheath,exposed,0
168,1,MS,2,Internode,enclosed,0
168,1,MS,2,Lamina,exposed,0
168,1,MS,2,Sheath,exposed,0
168,1,MS,3,Internode,enclosed,0
168,1,MS,3,Lamina,exposed,0
168,1,MS,3,Sheath,exposed,0
168,1,MS,4,Peduncle,enclosed,0
168,1,MS,4,Peduncle,exposed,0
168,1,MS,5,Chaff,exposed,0
169,1,MS,1,Internode,enclosed,0
169,1,MS,1,Internode,exposed,0
169,1,MS,1,Lamina,exposed,0
169,1,MS,1,Sheath,exposed,0
169,1,MS,2,Internode,enclosed,0
169,1,MS,2,Lamina,exposed,0
169,1,MS,2,Sheath,exposed,0
169,1,MS,3,Internode,enclosed,0
169,1,MS,3,Lamina,exposed,0
169,1,MS,3,Sheath,exposed,0
169,1,MS,4,Peduncle,enclosed,0
169,1,MS,4,Peduncle,exposed,0
169,1,MS,5,Chaff,exposed,0
170,1,MS,1,Internode,enclosed,0
170,1,MS,1,Internode,exposed,0
170,1,MS,1,Lamina,exposed,0
170,1,MS,1,Sheath,exposed,0
170,1,MS,2,Internode,enclosed,0
170,1,MS,2,Lamina,exposed,0
170,1,MS,2,Sheath,exposed,0
170,1,MS,3,Internode,enclosed,0
170,1,MS,3,Lamina,exposed,0
170,1,MS,3,Sheath,exposed,0
170,1,MS,4,Peduncle,enclosed,0
170,1,MS,4,Peduncle,exposed,0
170,1,MS,5,Chaff,exposed,0
171,1,MS,1,Internode,enclosed,0
171,1,MS,1,Internode,exposed,0
171,1,MS,1,Lamina,exposed,0
171,1,MS,1,Sheath,exposed,0
171,1,MS,2,Internode,enclosed,0
171,1,MS,2,Lamina,exposed,0
171,1,MS,2,Sheath,exposed,0
171,1,MS,3,Internode,enclosed,0
171,1,MS,3,Lamina,exposed,0
171,1,MS,3,Sheath,exposed,0
171,1,MS,4,Peduncle,enclosed,0
171,1,MS,4,Peduncle,exposed,0
171,1,MS,5,Chaff,exposed,0
172,1,MS,1,Internode,enclosed,0
172,1,MS,1,Internode,exposed,0
172,1,MS,1,Lamina,exposed,0
172,1,MS,1,Sheath,exposed,0
172,1,MS,2,Internode,enclosed,0
172,1,MS,2,Lamina,exposed,0
172,1,MS,2,Sheath,exposed,0
172,1,MS,3,Internode,enclosed,0
172,1,MS,3,Lamina,exposed,0
172,1,MS,3,Sheath,exposed,0
172,1,MS,4,Peduncle,enclosed,0
172,1,MS,4,Peduncle,exposed,0
172,1,MS,5,Chaff,exposed,0
173,1,MS,1,Internode,enclosed,0
173,1,MS,1,Internode,exposed,0
173,1,MS,1,Lamina,exposed,0
173,1,MS,1,Sheath,exposed,0
173,1,MS,2,Internode,enclosed,0
173,1,MS,2,Lamina,exposed,0
173,1,MS,2,Sheath,exposed,0
173,1,MS,3,Internode,enclosed,0
173,1,MS,3,Lamina,exposed,0
173,1,MS,3,Sheath,exposed,0
173,1,MS,4,Peduncle,enclosed,0
173,1,MS,4,Peduncle,exposed,0
173,1,MS,5,Chaff,exposed,0
174,1,MS,1,Internode,enclosed,0
174,1,MS,1,Internode,exposed,1
174,1,MS,1,Lamina,exposed,14
174,1,MS,1,Sheath,exposed,3
174,1,MS,2,Internode,enclosed,0
174,1,MS,2,Lamina,exposed,3
174,1,MS,2,Sheath,exposed,0
174,1,MS,3,Internode,enclosed,0
174,1,MS,3,Lamina,exposed,1
174,1,MS,3,Sheath,exposed,0
174,1,MS,4,Peduncle,enclosed,0
174,1,MS,4,Peduncle,exposed,7
174,1,MS,5,Chaff,exposed,16
175,1,MS,1,Internode,enclosed,0
175,1,MS,1,Internode,exposed,3
175,1,MS,1,Lamina,exposed,43
175,1,MS,1,Sheath,exposed,11
175,1,MS,2,Internode,enclosed,0
175,1,MS,2,Lamina,exposed,10
175,1,MS,2,Sheath,exposed,2
175,1,MS,3,Internode,enclosed,0
175,1,MS,3,Lamina,exposed,3
175,1,MS,3,Sheath,exposed,0
175,1,MS,4,Peduncle,enclosed,2
175,1,MS,4,Peduncle,exposed,22
175,1,MS,5,Chaff,exposed,50
176,1,MS,1,Internode,enclosed,0
176,1,MS,1,Internode,exposed,8
176,1,MS,1,Lamina,exposed,106
176,1,MS,1,Sheath,exposed,27
176,1,MS,2,Internode,enclosed,2
176,1,MS,2,Lamina,exposed,25
176,1,MS,2,Sheath,exposed,4
176,1,MS,3,Internode,enclosed,0
176,1,MS,3,Lamina,exposed,8
176,1,MS,3,Sheath,exposed,1
176,1,MS,4,Peduncle,enclosed,5
176,1,MS,4,Peduncle,exposed,54
176,1,MS,5,Chaff,exposed,123
177,1,MS,1,Internode,enclosed,0
177,1,MS,1,Internode,exposed,8
177,1,MS,1,Lamina,exposed,101
177,1,MS,1,Sheath,exposed,25
177,1,MS,2,Internode,enclosed,2
177,1,MS,2,Lamina,exposed,24
177,1,MS,2,Sheath,exposed,4
177,1,MS,3,Internode,enclosed,0
177,1,MS,3,Lamina,exposed,7
177,1,MS,3,Sheath,exposed,1
177,1,MS,4,Peduncle,enclosed,5
177,1,MS,4,Peduncle,exposed,51
177,1,MS,5,Chaff,exposed,117
178,1,MS,1,Internode,enclosed,1
178,1,MS,1,Internode,exposed,14
178,1,MS,1,Lamina,exposed,173
178,1,MS,1,Sheath,exposed,44
178,1,MS,2,Internode,enclosed,3
178,1,MS,2,Lamina,exposed,42
178,1,MS,2,Sheath,exposed,8
178,1,MS,3,Internode,enclosed,1
178,1,MS,3,Lamina,exposed,13
178,1,MS,3,Sheath,exposed,3
178,1,MS,4,Peduncle,enclosed,8
178,1,MS,4,Peduncle,exposed,88
178,1,MS,5,Chaff,exposed,202
179,1,MS,1,Internode,enclosed,1
179,1,MS,1,Internode,exposed,11
179,1,MS,1,Lamina,exposed,140
179,1,MS,1,Sheath,exposed,35
179,1,MS,2,Internode,enclosed,2
179,1,MS,2,Lamina,exposed,34
179,1,MS,2,Sheath,exposed,6
179,1,MS,3,Internode,enclosed,0
179,1,MS,3,Lamina,exposed,10
179,1,MS,3,Sheath,exposed,2
179,1,MS,4,Peduncle,enclosed,7
179,1,MS,4,Peduncle,exposed,71
179,1,MS,5,Chaff,exposed,162
180,1,MS,1,Internode,enclosed,1
180,1,MS,1,Internode,exposed,15
180,1,MS,1,Lamina,exposed,178
180,1,MS,1,Sheath,exposed,45
180,1,MS,2,Internode,enclosed,3
180,1,MS,2,Lamina,exposed,43
180,1,MS,2,Sheath,exposed,8
180,1,MS,3,Internode,enclosed,1
180,1,MS,3,Lamina,exposed,13
180,1,MS,3,Sheath,exposed,3
180,1,MS,4,Peduncle,enclosed,9
180,1,MS,4,Peduncle,exposed,91
180,1,MS,5,Chaff,exposed,207
181,1,MS,1,Internode,enclosed,2
181,1,MS,1,Internode,exposed,21
181,1,MS,1,Lamina,exposed,256
181,1,MS,1,Sheath,exposed,65
181,1,MS,2,Internode,enclosed,5
181,1,MS,2,Lamina,exposed,62
181,1,MS,2,Sheath,exposed,12
181,1,MS,3,Internode,enclosed,1
181,1,MS,3,Lamina,exposed,19
181,1,MS,3,Sheath,exposed,4
181,1,MS,4,Peduncle,enclosed,13
181,1,MS,4,Peduncle,exposed,130
181,1,MS,5,Chaff,exposed,297
182,1,MS,1,Internode,enclosed,2
182,1,MS,1,Internode,exposed,22
182,1,MS,1,Lamina,exposed,270
182,1,MS,1,Sheath,exposed,68
182,1,MS,2,Internode,enclosed,5
182,1,MS,2,Lamina,exposed,65
182,1,MS,2,Sheath,exposed,12
182,1,MS,3,Internode,enclosed,1
182,1,MS,3,Lamina,exposed,20
182,1,MS,3,Sheath,exposed,4
182,1,MS,4,Peduncle,enclosed,13
182,1,MS,4,Peduncle,exposed,138
182,1,MS,5,Chaff,exposed,314
183,1,MS,1,Internode,enclosed,1
183,1,MS,1,Internode,exposed,15
183,1,MS,1,Lamina,exposed,178
183,1,MS,1,Sheath,exposed,45
183,1,MS,2,Internode,enclosed,3
183,1,MS,2,Lamina,exposed,43
183,1,MS,2,Sheath,exposed,8
183,1,MS,3,Internode,enclosed,1
183,1,MS,3,Lamina,exposed,13
183,1,MS,3,Sheath,exposed,3
183,1,MS,4,Peduncle,enclosed,9
183,1,MS,4,Peduncle,exposed,91
183,1,MS,5,Chaff,exposed,207
184,1,MS,1,Internode,enclosed,0
184,1,MS,1,Internode,exposed,9
184,1,MS,1,Lamina,exposed,111
184,1,MS,1,Sheath,exposed,28
184,1,MS,2,Internode,enclosed,2
184,1,MS,2,Lamina,exposed,26
184,1,MS,2,Sheath,exposed,5
184,1,MS,3,Internode,enclosed,0
184,1,MS,3,Lamina,exposed,8
184,1,MS,3,Sheath,exposed,2
184,1,MS,4,Peduncle,enclosed,5
184,1,MS,4,Peduncle,exposed,56
184,1,MS,5,Chaff,exposed,129
185,1,MS,1,Internode,enclosed,0
185,1,MS,1,Internode,exposed,6
185,1,MS,1,Lamina,exposed,82
185,1,MS,1,Sheath,exposed,20
185,1,MS,2,Internode,enclosed,1
185,1,MS,2,Lamina,exposed,19
185,1,MS,2,Sheath,exposed,3
185,1,MS,3,Internode,enclosed,0
185,1,MS,3,Lamina,exposed,6
185,1,MS,3,Sheath,exposed,1
185,1,MS,4,Peduncle,enclosed,4
185,1,MS,4,Peduncle,exposed,41
185,1,MS,5,Chaff,exposed,95
186,1,MS,1,Internode,enclosed,0
186,1,MS,1,Internode,exposed,5
186,1,MS,1,Lamina,exposed,67
186,1,MS,1,Sheath,exposed,17
186,1,MS,2,Internode,enclosed,1
186,1,MS,2,Lamina,exposed,16
186,1,MS,2,Sheath,exposed,3
186,1,MS,3,Internode,enclosed,0
186,1,MS,3,Lamina,exposed,5
186,1,MS,3,Sheath,exposed,1
186,1,MS,4,Peduncle,enclosed,3
186,1,MS,4,Peduncle,exposed,34
186,1,MS,5,Chaff,exposed,78
187,1,MS,1,Internode,enclosed,0
187,1,MS,1,Internode,exposed,2
187,1,MS,1,Lamina,exposed,28
187,1,MS,1,Sheath,exposed,7
187,1,MS,2,Internode,enclosed,0
187,1,MS,2,Lamina,exposed,7
187,1,MS,2,Sheath,exposed,1
187,1,MS,3,Internode,enclosed,0
187,1,MS,3,Lamina,exposed,2
187,1,MS,3,Sheath,exposed,0
187,1,MS,4,Peduncle,enclosed,1
187,1,MS,4,Peduncle,exposed,14
187,1,MS,5,Chaff,exposed,33
188,1,MS,1,Internode,enclosed,0
188,1,MS,1,Internode,exposed,0
188,1,MS,1,Lamina,exposed,4
188,1,MS,1,Sheath,exposed,1
188,1,MS,2,Internode,enclosed,0
188,1,MS,2,Lamina,exposed,1
188,1,MS,2,Sheath,exposed,0
188,1,MS,3,Internode,enclosed,0
188,1,MS,3,Lamina,exposed,0
188,1,MS,3,Sheath,exposed,0
188,1,MS,4,Peduncle,enclosed,0
188,1,MS,4,Peduncle,exposed,2
188,1,MS,5,Chaff,exposed,5
189,1,MS,1,Internode,enclosed,0
189,1,MS,1,Internode,exposed,0
189,1,MS,1,Lamina,exposed,0
189,1,MS,1,Sheath,exposed,0
189,1,MS,2,Internode,enclosed,0
189,1,MS,2,Lamina,exposed,0
189,1,MS,2,Sheath,exposed,0
189,1,MS,3,Internode,enclosed,0
189,1,MS,3,Lamina,exposed,0
189,1,MS,3,Sheath,exposed,0
189,1,MS,4,Peduncle,enclosed,0
189,1,MS,4,Peduncle,exposed,0
189,1,MS,5,Chaff,exposed,0
190,1,MS,1,Internode,enclosed,0
190,1,MS,1,Internode,exposed,0
190,1,MS,1,Lamina,exposed,0
190,1,MS,1,Sheath,exposed,0
190,1,MS,2,Internode,enclosed,0
190,1,MS,2,Lamina,exposed,0
190,1,MS,2,Sheath,exposed,0
190,1,MS,3,Internode,enclosed,0
190,1,MS,3,Lamina,exposed,0
190,1,MS,3,Sheath,exposed,0
190,1,MS,4,Peduncle,enclosed,0
190,1,MS,4,Peduncle,exposed,0
190,1,MS,5,Chaff,exposed,0
191,1,MS,1,Internode,enclosed,0
191,1,MS,1,Internode,exposed,0
191,1,MS,1,Lamina,exposed,0
191,1,MS,1,Sheath,exposed,0
191,1,MS,2,Internode,enclosed,0
191,1,MS,2,Lamina,exposed,0
191,1,MS,2,Sheath,exposed,0
191,1,MS,3,Internode,enclosed,0
191,1,MS,3,Lamina,exposed,0
191,1,MS,3,Sheath,exposed,0
191,1,MS,4,Peduncle,enclosed,0
191,1,MS,4,Peduncle,exposed,0
191,1,MS,5,Chaff,exposed,0
192,1,MS,1,Internode,enclosed,0
192,1,MS,1,Internode,exposed,0
192,1,MS,1,Lamina,exposed,0
192,1,MS,1,Sheath,exposed,0
192,1,MS,2,Internode,enclosed,0
192,1,MS,2,Lamina,exposed,0
192,1,MS,2,Sheath,exposed,0
192,1,MS,3,Internode,enclosed,0
192,1,MS,3,Lamina,exposed,0
192,1,MS,3,Sheath,exposed,0
192,1,MS,4,Peduncle,enclosed,0
192,1,MS,4,Peduncle,exposed,0
192,1,MS,5,Chaff,exposed,0
193,1,MS,1,Internode,enclosed,0
193,1,MS,1,Internode,exposed,0
193,1,MS,1,Lamina,exposed,0
193,1,MS,1,Sheath,exposed,0
193,1,MS,2,Internode,enclosed,0
193,1,MS,2,Lamina,exposed,0
193,1,MS,2,Sheath,exposed,0
193,1,MS,3,Internode,enclosed,0
193,1,MS,3,Lamina,exposed,0
193,1,MS,3,Sheath,exposed,0
193,1,MS,4,Peduncle,enclosed,0
193,1,MS,4,Peduncle,exposed,0
193,1,MS,5,Chaff,exposed,0
194,1,MS,1,Internode,enclosed,0
194,1,MS,1,Internode,exposed,0
194,1,MS,1,Lamina,exposed,0
194,1,MS,1,Sheath,exposed,0
194,1,MS,2,Internode,enclosed,0
194,1,MS,2,Lamina,exposed,0
194,1,MS,2,Sheath,exposed,0
194,1,MS,3,Internode,enclosed,0
194,1,MS,3,Lamina,exposed,0
194,1,MS,3,Sheath,exposed,0
194,1,MS,4,Peduncle,enclosed,0
194,1,MS,4,Peduncle,exposed,0
194,1,MS,5,Chaff,exposed,0
195,1,MS,1,Internode,enclosed,0
195,1,MS,1,Internode,exposed,0
195,1,MS,1,Lamina,exposed,0
195,1,MS,1,Sheath,exposed,0
195,1,MS,2,Internode,enclosed,0
195,1,MS,2,Lamina,exposed,0
195,1,MS,2,Sheath,exposed,0
195,1,MS,3,Internode,enclosed,0
195,1,MS,3,Lamina,exposed,0
195,1,MS,3,Sheath,exposed,0
195,1,MS,4,Peduncle,enclosed,0
195,1,MS,4,Peduncle,exposed,0
195,1,MS,5,Chaff,exposed,0
196,1,MS,1,Internode,enclosed,0
196,1,MS,1,Internode,exposed,0
196,1,MS,1,Lamina,exposed,0
196,1,MS,1,Sheath,exposed,0
196,1,MS,2,Internode,enclosed,0
196,1,MS,2,Lamina,exposed,0
196,1,MS,2,Sheath,exposed,0
196,1,MS,3,Internode,enclosed,0
196,1,MS,3,Lamina,exposed,0
196,1,MS,3,Sheath,exposed,0
196,1,MS,4,Peduncle,enclosed,0
196,1,MS,4,Peduncle,exposed,0
196,1,MS,5,Chaff,exposed,0
197,1,MS,1,Internode,enclosed,0
197,1,MS,1,Internode,exposed,1
197,1,MS,1,Lamina,exposed,19
197,1,MS,1,Sheath,exposed,4
197,1,MS,2,Internode,enclosed,0
197,1,MS,2,Lamina,exposed,4
197,1,MS,2,Sheath,exposed,0
197,1,MS,3,Internode,enclosed,0
197,1,MS,3,Lamina,exposed,1
197,1,MS,3,Sheath,exposed,0
197,1,MS,4,Peduncle,enclosed,0
197,1,MS,4,Peduncle,exposed,9
197,1,MS,5,Chaff,exposed,22
198,1,MS,1,Internode,enclosed,0
198,1,MS,1,Internode,exposed,2
198,1,MS,1,Lamina,exposed,24
198,1,MS,1,Sheath,exposed,6
198,1,MS,2,Internode,enclosed,0
198,1,MS,2,Lamina,exposed,5
198,1,MS,2,Sheath,exposed,1
198,1,MS,3,Internode,enclosed,0
198,1,MS,3,Lamina,exposed,1
198,1,MS,3,Sheath,exposed,0
198,1,MS,4,Peduncle,enclosed,1
198,1,MS,4,Peduncle,exposed,12
198,1,MS,5,Chaff,exposed,28
199,1,MS,1,Internode,enclosed,0
199,1,MS,1,Internode,exposed,5
199,1,MS,1,Lamina,exposed,62
199,1,MS,1,Sheath,exposed,15
199,1,MS,2,Internode,enclosed,1
199,1,MS,2,Lamina,exposed,15
199,1,MS,2,Sheath,exposed,2
199,1,MS,3,Internode,enclosed,0
199,1,MS,3,Lamina,exposed,4
199,1,MS,3,Sheath,exposed,1
199,1,MS,4,Peduncle,enclosed,3
199,1,MS,4,Peduncle,exposed,32
199,1,MS,5,Chaff,exposed,72
200,1,MS,1,Internode,enclosed,0
200,1,MS,1,Internode,exposed,6
200,1,MS,1,Lamina,exposed,77
200,1,MS,1,Sheath,exposed,19
200,1,MS,2,Internode,enclosed,1
200,1,MS,2,Lamina,exposed,18
200,1,MS,2,Sheath,exposed,3
200,1,MS,3,Internode,enclosed,0
200,1,MS,3,Lamina,exposed,5
200,1,MS,3,Sheath,exposed,1
200,1,MS,4,Peduncle,enclosed,3
200,1,MS,4,Peduncle,exposed,39
200,1,MS,5,Chaff,exposed,89
201,1,MS,1,Internode,enclosed,0
201,1,MS,1,Internode,exposed,6
201,1,MS,1,Lamina,exposed,82
201,1,MS,1,Sheath,exposed,20
201,1,MS,2,Internode,enclosed,1
201,1,MS,2,Lamina,exposed,19
201,1,MS,2,Sheath,exposed,3
201,1,MS,3,Internode,enclosed,0
201,1,MS,3,Lamina,exposed,6
201,1,MS,3,Sheath,exposed,1
201,1,MS,4,Peduncle,enclosed,4
201,1,MS,4,Peduncle,exposed,41
201,1,MS,5,Chaff,exposed,95
202,1,MS,1,Internode,enclosed,0
202,1,MS,1,Internode,exposed,9
202,1,MS,1,Lamina,exposed,111
202,1,MS,1,Sheath,exposed,28
202,1,MS,2,Internode,enclosed,2
202,1,MS,2,Lamina,exposed,26
202,1,MS,2,Sheath,exposed,5
202,1,MS,3,Internode,enclosed,0
202,1,MS,3,Lamina,exposed,8
202,1,MS,3,Sheath,exposed,2
202,1,MS,4,Peduncle,enclosed,5
202,1,MS,4,Peduncle,exposed,56
202,1,MS,5,Chaff,exposed,129
203,1,MS,1,Internode,enclosed,2
203,1,MS,1,Internode,exposed,20
203,1,MS,1,Lamina,exposed,241
203,1,MS,1,Sheath,exposed,61
203,1,MS,2,Internode,enclosed,5
203,1,MS,2,Lamina,exposed,58
203,1,MS,2,Sheath,exposed,11
203,1,MS,3,Internode,enclosed,1
203,1,MS,3,Lamina,exposed,18
203,1,MS,3,Sheath,exposed,4
203,1,MS,4,Peduncle,enclosed,12
203,1,MS,4,Peduncle,exposed,123
203,1,MS,5,Chaff,exposed,280
204,1,MS,1,Internode,enclosed,2
204,1,MS,1,Internode,exposed,24
204,1,MS,1,Lamina,exposed,289
204,1,MS,1,Sheath,exposed,73
204,1,MS,2,Internode,enclosed,6
204,1,MS,2,Lamina,exposed,70
204,1,MS,2,Sheath,exposed,13
204,1,MS,3,Internode,enclosed,1
204,1,MS,3,Lamina,exposed,21
204,1,MS,3,Sheath,exposed,5
204,1,MS,4,Peduncle,enclosed,14
204,1,MS,4,Peduncle,exposed,148
204,1,MS,5,Chaff,exposed,336
205,1,MS,1,Internode,enclosed,1
205,1,MS,1,Internode,exposed,17
205,1,MS,1,Lamina,exposed,202
205,1,MS,1,Sheath,exposed,51
205,1,MS,2,Internode,enclosed,4
205,1,MS,2,Lamina,exposed,49
205,1,MS,2,Sheath,exposed,9
205,1,MS,3,Internode,enclosed,1
205,1,MS,3,Lamina,exposed,15
205,1,MS,3,Sheath,exposed,3
205,1,MS,4,Peduncle,enclosed,10
205,1,MS,4,Peduncle,exposed,103
205,1,MS,5,Chaff,exposed,235
206,1,MS,1,Internode,enclosed,1
206,1,MS,1,Internode,exposed,19
206,1,MS,1,Lamina,exposed,231
206,1,MS,1,Sheath,exposed,58
206,1,MS,2,Internode,enclosed,4
206,1,MS,2,Lamina,exposed,56
206,1,MS,2,Sheath,exposed,10
206,1,MS,3,Internode,enclosed,1
206,1,MS,3,Lamina,exposed,17
206,1,MS,3,Sheath,exposed,4
206,1,MS,4,Peduncle,enclosed,11
206,1,MS,4,Peduncle,exposed,118
206,1,MS,5,Chaff,exposed,269
207,1,MS,1,Internode,enclosed,0
207,1,MS,1,Internode,exposed,8
207,1,MS,1,Lamina,exposed,101
207,1,MS,1,Sheath,exposed,25
207,1,MS,2,Internode,enclosed,2
207,1,MS,2,Lamina,exposed,24
207,1,MS,2,Sheath,exposed,4
207,1,MS,3,Internode,enclosed,0
207,1,MS,3,Lamina,exposed,7
207,1,MS,3,Sheath,exposed,1
207,1,MS,4,Peduncle,enclosed,5
207,1,MS,4,Peduncle,exposed,51
207,1,MS,5,Chaff,exposed,117
208,1,MS,1,Internode,enclosed,0
208,1,MS,1,Internode,exposed,8
208,1,MS,1,Lamina,exposed,96
208,1,MS,1,Sheath,exposed,24
208,1,MS,2,Internode,enclosed,2
208,1,MS,2,Lamina,exposed,23
208,1,MS,2,Sheath,exposed,4
208,1,MS,3,Internode,enclosed,0
208,1,MS,3,Lamina,exposed,7
208,1,MS,3,Sheath,exposed,1
208,1,MS,4,Peduncle,enclosed,4
208,1,MS,4,Peduncle,exposed,49
208,1,MS,5,Chaff,exposed,112
209,1,MS,1,Internode,enclosed,0
209,1,MS,1,Internode,exposed,4
209,1,MS,1,Lamina,exposed,53
209,1,MS,1,Sheath,exposed,13
209,1,MS,2,Internode,enclosed,1
209,1,MS,2,Lamina,exposed,12
209,1,MS,2,Sheath,exposed,2
209,1,MS,3,Internode,enclosed,0
209,1,MS,3,Lamina,exposed,4
209,1,MS,3,Sheath,exposed,0
209,1,MS,4,Peduncle,enclosed,2
209,1,MS,4,Peduncle,exposed,27
209,1,MS,5,Chaff,exposed,61
210,1,MS,1,Internode,enclosed,0
210,1,MS,1,Internode,exposed,1
210,1,MS,1,Lamina,exposed,19
210,1,MS,1,Sheath,exposed,4
210,1,MS,2,Internode,enclosed,0
210,1,MS,2,Lamina,exposed,4
210,1,MS,2,Sheath,exposed,0
210,1,MS,3,Internode,enclosed,0
210,1,MS,3,Lamina,exposed,1
210,1,MS,3,Sheath,exposed,0
210,1,MS,4,Peduncle,enclosed,0
210,1,MS,4,Peduncle,exposed,9
210,1,MS,5,Chaff,exposed,22
211,1,MS,1,Internode,enclosed,0
211,1,MS,1,Internode,exposed,1
211,1,MS,1,Lamina,exposed,19
211,1,MS,1,Sheath,exposed,4
211,1,MS,2,Internode,enclosed,0
211,1,MS,2,Lamina,exposed,4
211,1,MS,2,Sheath,exposed,0
211,1,MS,3,Internode,enclosed,0
211,1,MS,3,Lamina,exposed,1
211,1,MS,3,Sheath,exposed,0
211,1,MS,4,Peduncle,enclosed,0
211,1,MS,4,Peduncle,exposed,9
211,1,MS,5,Chaff,exposed,22
212,1,MS,1,Internode,enclosed,0
212,1,MS,1,Internode,exposed,0
212,1,MS,1,Lamina,exposed,9
212,1,MS,1,Sheath,exposed,2
212,1,MS,2,Internode,enclosed,0
212,1,MS,2,Lamina,exposed,2
212,1,MS,2,Sheath,exposed,0
212,1,MS,3,Internode,enclosed,0
212,1,MS,3,Lamina,exposed,0
212,1,MS,3,Sheath,exposed,0
212,1,MS,4,Peduncle,enclosed,0
212,1,MS,4,Peduncle,exposed,4
212,1,MS,5,Chaff,exposed,11
213,1,MS,1,Internode,enclosed,0
213,1,MS,1,Internode,exposed,0
213,1,MS,1,Lamina,exposed,0
213,1,MS,1,Sheath,exposed,0
213,1,MS,2,Internode,enclosed,0
213,1,MS,2,Lamina,exposed,0
213,1,MS,2,Sheath,exposed,0
213,1,MS,3,Internode,enclosed,0
213,1,MS,3,Lamina,exposed,0
213,1,MS,3,Sheath,exposed,0
213,1,MS,4,Peduncle,enclosed,0
213,1,MS,4,Peduncle,exposed,0
213,1,MS,5,Chaff,exposed,0
214,1,MS,1,Internode,enclosed,0
214,1,MS,1,Internode,exposed,0
214,1,MS,1,Lamina,exposed,0
214,1,MS,1,Sheath,exposed,0
214,1,MS,2,Internode,enclosed,0
214,1,MS,2,Lamina,exposed,0
214,1,MS,2,Sheath,exposed,0
214,1,MS,3,Internode,enclosed,0
214,1,MS,3,Lamina,exposed,0
214,1,MS,3,Sheath,exposed,0
214,1,MS,4,Peduncle,enclosed,0
214,1,MS,4,Peduncle,exposed,0
214,1,MS,5,Chaff,exposed,0
