t,plant,axis,phytomer,organ,element,PAR
412,1,MS,3,Sheath,exposed,0.571884444
412,1,MS,4,Peduncle,enclosed,1.604777778
412,1,MS,4,Peduncle,exposed,16.04777778
412,1,MS,5,Chaff,exposed,36.47222222
413,1,MS,1,Internode,enclosed,1.42814
413,1,MS,1,Internode,exposed,14.2814
413,1,MS,1,Lamina,exposed,169.1615333
413,1,MS,1,Sheath,exposed,43.01702222
413,1,MS,2,Internode,enclosed,3.566422222
413,1,MS,2,Lamina,exposed,41.06884444
413,1,MS,2,Sheath,exposed,7.949822222
413,1,MS,3,Internode,enclosed,1.1312
413,1,MS,3,Lamina,exposed,12.82026667
413,1,MS,3,Sheath,exposed,3.079377778
413,1,MS,4,Peduncle,enclosed,8.641111111
413,1,MS,4,Peduncle,exposed,86.41111111
413,1,MS,5,Chaff,exposed,196.3888889
414,1,MS,1,Internode,enclosed,2.75427
414,1,MS,1,Internode,exposed,27.5427
414,1,MS,1,Lamina,exposed,326.2401
414,1,MS,1,Sheath,exposed,82.9614
414,1,MS,2,Internode,enclosed,6.8781
414,1,MS,2,Lamina,exposed,79.2042
414,1,MS,2,Sheath,exposed,15.3318
414,1,MS,3,Internode,enclosed,2.1816
414,1,MS,3,Lamina,exposed,24.7248
414,1,MS,3,Sheath,exposed,5.9388
414,1,MS,4,Peduncle,enclosed,16.665
414,1,MS,4,Peduncle,exposed,166.65
414,1,MS,5,Chaff,exposed,378.75
415,1,MS,1,Internode,enclosed,4.059998
415,1,MS,1,Internode,exposed,40.59998
415,1,MS,1,Lamina,exposed,480.9020733
415,1,MS,1,Sheath,exposed,122.2912489
415,1,MS,2,Internode,enclosed,10.13882889
415,1,MS,2,Lamina,exposed,116.7528578
415,1,MS,2,Sheath,exposed,22.60020889
415,1,MS,3,Internode,enclosed,3.21584
415,1,MS,3,Lamina,exposed,36.44618667
415,1,MS,3,Sheath,exposed,8.754231111
415,1,MS,4,Peduncle,enclosed,24.56544444
415,1,MS,4,Peduncle,exposed,245.6544444
415,1,MS,5,Chaff,exposed,558.3055556
416,1,MS,1,Internode,enclosed,4.59045
416,1,MS,1,Internode,exposed,45.9045
416,1,MS,1,Lamina,exposed,543.7335
416,1,MS,1,Sheath,exposed,138.269
416,1,MS,2,Internode,enclosed,11.4635
416,1,MS,2,Lamina,exposed,132.007
416,1,MS,2,Sheath,exposed,25.553
416,1,MS,3,Internode,enclosed,3.636
416,1,MS,3,Lamina,exposed,41.208
416,1,MS,3,Sheath,exposed,9.898
416,1,MS,4,Peduncle,enclosed,27.775
416,1,MS,4,Peduncle,exposed,277.75
416,1,MS,5,Chaff,exposed,631.25
417,1,MS,1,Internode,enclosed,4.99849
417,1,MS,1,Internode,exposed,49.9849
417,1,MS,1,Lamina,exposed,592.0653667
417,1,MS,1,Sheath,exposed,150.5595778
417,1,MS,2,Internode,enclosed,12.48247778
417,1,MS,2,Lamina,exposed,143.7409556
417,1,MS,2,Sheath,exposed,27.82437778
417,1,MS,3,Internode,enclosed,3.9592
417,1,MS,3,Lamina,exposed,44.87093333
417,1,MS,3,Sheath,exposed,10.77782222
417,1,MS,4,Peduncle,enclosed,30.24388889
417,1,MS,4,Peduncle,exposed,302.4388889
417,1,MS,5,Chaff,exposed,687.3611111
418,1,MS,1,Internode,enclosed,5.528942
418,1,MS,1,Internode,exposed,55.28942
418,1,MS,1,Lamina,exposed,654.8967933
418,1,MS,1,Sheath,exposed,166.5373289
418,1,MS,2,Internode,enclosed,13.80714889
418,1,MS,2,Lamina,exposed,158.9950978
418,1,MS,2,Sheath,exposed,30.77716889
418,1,MS,3,Internode,enclosed,4.37936
418,1,MS,3,Lamina,exposed,49.63274667
418,1,MS,3,Sheath,exposed,11.92159111
418,1,MS,4,Peduncle,enclosed,33.45344444
418,1,MS,4,Peduncle,exposed,334.5344444
418,1,MS,5,Chaff,exposed,760.3055556
419,1,MS,1,Internode,enclosed,6.589846
419,1,MS,1,Internode,exposed,65.89846
419,1,MS,1,Lamina,exposed,780.5596467
419,1,MS,1,Sheath,exposed,198.4928311
419,1,MS,2,Internode,enclosed,16.45649111
419,1,MS,2,Lamina,exposed,189.5033822
419,1,MS,2,Sheath,exposed,36.68275111
419,1,MS,3,Internode,enclosed,5.21968
419,1,MS,3,Lamina,exposed,59.15637333
419,1,MS,3,Sheath,exposed,14.20912889
419,1,MS,4,Peduncle,enclosed,39.87255556
419,1,MS,4,Peduncle,exposed,398.7255556
419,1,MS,5,Chaff,exposed,906.1944444
420,1,MS,1,Internode,enclosed,5.692158
420,1,MS,1,Internode,exposed,56.92158
420,1,MS,1,Lamina,exposed,674.22954
420,1,MS,1,Sheath,exposed,171.45356
420,1,MS,2,Internode,enclosed,14.21474
420,1,MS,2,Lamina,exposed,163.68868
420,1,MS,2,Sheath,exposed,31.68572
420,1,MS,3,Internode,enclosed,4.50864
420,1,MS,3,Lamina,exposed,51.09792
420,1,MS,3,Sheath,exposed,12.27352
420,1,MS,4,Peduncle,enclosed,34.441
420,1,MS,4,Peduncle,exposed,344.41
420,1,MS,5,Chaff,exposed,782.75
421,1,MS,1,Internode,enclosed,4.651656
421,1,MS,1,Internode,exposed,46.51656
421,1,MS,1,Lamina,exposed,550.98328
421,1,MS,1,Sheath,exposed,140.1125867
421,1,MS,2,Internode,enclosed,11.61634667
421,1,MS,2,Lamina,exposed,133.7670933
421,1,MS,2,Sheath,exposed,25.89370667
421,1,MS,3,Internode,enclosed,3.68448
421,1,MS,3,Lamina,exposed,41.75744
421,1,MS,3,Sheath,exposed,10.02997333
421,1,MS,4,Peduncle,enclosed,28.14533333
421,1,MS,4,Peduncle,exposed,281.4533333
421,1,MS,5,Chaff,exposed,639.6666667
422,1,MS,1,Internode,enclosed,4.549646
422,1,MS,1,Internode,exposed,45.49646
422,1,MS,1,Lamina,exposed,538.9003133
422,1,MS,1,Sheath,exposed,137.0399422
422,1,MS,2,Internode,enclosed,11.36160222
422,1,MS,2,Lamina,exposed,130.8336044
422,1,MS,2,Sheath,exposed,25.32586222
422,1,MS,3,Internode,enclosed,3.60368
422,1,MS,3,Lamina,exposed,40.84170667
422,1,MS,3,Sheath,exposed,9.810017778
422,1,MS,4,Peduncle,enclosed,27.52811111
422,1,MS,4,Peduncle,exposed,275.2811111
422,1,MS,5,Chaff,exposed,625.6388889
423,1,MS,1,Internode,enclosed,4.570048
423,1,MS,1,Internode,exposed,45.70048
423,1,MS,1,Lamina,exposed,541.3169067
423,1,MS,1,Sheath,exposed,137.6544711
423,1,MS,2,Internode,enclosed,11.41255111
423,1,MS,2,Lamina,exposed,131.4203022
423,1,MS,2,Sheath,exposed,25.43943111
423,1,MS,3,Internode,enclosed,3.61984
423,1,MS,3,Lamina,exposed,41.02485333
423,1,MS,3,Sheath,exposed,9.854008889
423,1,MS,4,Peduncle,enclosed,27.65155556
423,1,MS,4,Peduncle,exposed,276.5155556
423,1,MS,5,Chaff,exposed,628.4444444
424,1,MS,1,Internode,enclosed,2.631858
424,1,MS,1,Internode,exposed,26.31858
424,1,MS,1,Lamina,exposed,311.74054
424,1,MS,1,Sheath,exposed,79.27422667
424,1,MS,2,Internode,enclosed,6.572406667
424,1,MS,2,Lamina,exposed,75.68401333
424,1,MS,2,Sheath,exposed,14.65038667
424,1,MS,3,Internode,enclosed,2.08464
424,1,MS,3,Lamina,exposed,23.62592
424,1,MS,3,Sheath,exposed,5.674853333
424,1,MS,4,Peduncle,enclosed,15.92433333
424,1,MS,4,Peduncle,exposed,159.2433333
424,1,MS,5,Chaff,exposed,361.9166667
425,1,MS,1,Internode,enclosed,1.856582
425,1,MS,1,Internode,exposed,18.56582
425,1,MS,1,Lamina,exposed,219.9099933
425,1,MS,1,Sheath,exposed,55.92212889
425,1,MS,2,Internode,enclosed,4.636348889
425,1,MS,2,Lamina,exposed,53.38949778
425,1,MS,2,Sheath,exposed,10.33476889
425,1,MS,3,Internode,enclosed,1.47056
425,1,MS,3,Lamina,exposed,16.66634667
425,1,MS,3,Sheath,exposed,4.003191111
425,1,MS,4,Peduncle,enclosed,11.23344444
425,1,MS,4,Peduncle,exposed,112.3344444
425,1,MS,5,Chaff,exposed,255.3055556
426,1,MS,1,Internode,enclosed,0.530452
426,1,MS,1,Internode,exposed,5.30452
426,1,MS,1,Lamina,exposed,62.83142667
426,1,MS,1,Sheath,exposed,15.97775111
426,1,MS,2,Internode,enclosed,1.324671111
426,1,MS,2,Lamina,exposed,15.25414222
426,1,MS,2,Sheath,exposed,2.952791111
426,1,MS,3,Internode,enclosed,0.42016
426,1,MS,3,Lamina,exposed,4.761813333
426,1,MS,3,Sheath,exposed,1.143768889
426,1,MS,4,Peduncle,enclosed,3.209555556
426,1,MS,4,Peduncle,exposed,32.09555556
426,1,MS,5,Chaff,exposed,72.94444444
427,1,MS,1,Internode,enclosed,0.061206
427,1,MS,1,Internode,exposed,0.61206
427,1,MS,1,Lamina,exposed,7.24978
427,1,MS,1,Sheath,exposed,1.843586667
427,1,MS,2,Internode,enclosed,0.152846667
427,1,MS,2,Lamina,exposed,1.760093333
427,1,MS,2,Sheath,exposed,0.340706667
427,1,MS,3,Internode,enclosed,0.04848
427,1,MS,3,Lamina,exposed,0.54944
427,1,MS,3,Sheath,exposed,0.131973333
427,1,MS,4,Peduncle,enclosed,0.370333333
427,1,MS,4,Peduncle,exposed,3.703333333
427,1,MS,5,Chaff,exposed,8.416666667
428,1,MS,1,Internode,enclosed,0
428,1,MS,1,Internode,exposed,0
428,1,MS,1,Lamina,exposed,0
428,1,MS,1,Sheath,exposed,0
428,1,MS,2,Internode,enclosed,0
428,1,MS,2,Lamina,exposed,0
428,1,MS,2,Sheath,exposed,0
428,1,MS,3,Internode,enclosed,0
428,1,MS,3,Lamina,exposed,0
428,1,MS,3,Sheath,exposed,0
428,1,MS,4,Peduncle,enclosed,0
428,1,MS,4,Peduncle,exposed,0
428,1,MS,5,Chaff,exposed,0
429,1,MS,1,Internode,enclosed,0
429,1,MS,1,Internode,exposed,0
429,1,MS,1,Lamina,exposed,0
429,1,MS,1,Sheath,exposed,0
429,1,MS,2,Internode,enclosed,0
429,1,MS,2,Lamina,exposed,0
429,1,MS,2,Sheath,exposed,0
429,1,MS,3,Internode,enclosed,0
429,1,MS,3,Lamina,exposed,0
429,1,MS,3,Sheath,exposed,0
429,1,MS,4,Peduncle,enclosed,0
429,1,MS,4,Peduncle,exposed,0
429,1,MS,5,Chaff,exposed,0
430,1,MS,1,Internode,enclosed,0
430,1,MS,1,Internode,exposed,0
430,1,MS,1,Lamina,exposed,0
430,1,MS,1,Sheath,exposed,0
430,1,MS,2,Internode,enclosed,0
430,1,MS,2,Lamina,exposed,0
430,1,MS,2,Sheath,exposed,0
430,1,MS,3,Internode,enclosed,0
430,1,MS,3,Lamina,exposed,0
430,1,MS,3,Sheath,exposed,0
430,1,MS,4,Peduncle,enclosed,0
430,1,MS,4,Peduncle,exposed,0
430,1,MS,5,Chaff,exposed,0
431,1,MS,1,Internode,enclosed,0
431,1,MS,1,Internode,exposed,0
431,1,MS,1,Lamina,exposed,0
431,1,MS,1,Sheath,exposed,0
431,1,MS,2,Internode,enclosed,0
431,1,MS,2,Lamina,exposed,0
431,1,MS,2,Sheath,exposed,0
431,1,MS,3,Internode,enclosed,0
431,1,MS,3,Lamina,exposed,0
431,1,MS,3,Sheath,exposed,0
431,1,MS,4,Peduncle,enclosed,0
431,1,MS,4,Peduncle,exposed,0
431,1,MS,5,Chaff,exposed,0
432,1,MS,1,Internode,enclosed,0
432,1,MS,1,Internode,exposed,0
432,1,MS,1,Lamina,exposed,0
432,1,MS,1,Sheath,exposed,0
432,1,MS,2,Internode,enclosed,0
432,1,MS,2,Lamina,exposed,0
432,1,MS,2,Sheath,exposed,0
432,1,MS,3,Internode,enclosed,0
432,1,MS,3,Lamina,exposed,0
432,1,MS,3,Sheath,exposed,0
432,1,MS,4,Peduncle,enclosed,0
432,1,MS,4,Peduncle,exposed,0
432,1,MS,5,Chaff,exposed,0
433,1,MS,1,Internode,enclosed,0
433,1,MS,1,Internode,exposed,0
433,1,MS,1,Lamina,exposed,0
433,1,MS,1,Sheath,exposed,0
433,1,MS,2,Internode,enclosed,0
433,1,MS,2,Lamina,exposed,0
433,1,MS,2,Sheath,exposed,0
433,1,MS,3,Internode,enclosed,0
433,1,MS,3,Lamina,exposed,0
433,1,MS,3,Sheath,exposed,0
433,1,MS,4,Peduncle,enclosed,0
433,1,MS,4,Peduncle,exposed,0
433,1,MS,5,Chaff,exposed,0
434,1,MS,1,Internode,enclosed,0
434,1,MS,1,Internode,exposed,0
434,1,MS,1,Lamina,exposed,0
434,1,MS,1,Sheath,exposed,0
434,1,MS,2,Internode,enclosed,0
434,1,MS,2,Lamina,exposed,0
434,1,MS,2,Sheath,exposed,0
434,1,MS,3,Internode,enclosed,0
434,1,MS,3,Lamina,exposed,0
434,1,MS,3,Sheath,exposed,0
434,1,MS,4,Peduncle,enclosed,0
434,1,MS,4,Peduncle,exposed,0
434,1,MS,5,Chaff,exposed,0
435,1,MS,1,Internode,enclosed,0
435,1,MS,1,Internode,exposed,0
435,1,MS,1,Lamina,exposed,0
435,1,MS,1,Sheath,exposed,0
435,1,MS,2,Internode,enclosed,0
435,1,MS,2,Lamina,exposed,0
435,1,MS,2,Sheath,exposed,0
435,1,MS,3,Internode,enclosed,0
435,1,MS,3,Lamina,exposed,0
435,1,MS,3,Sheath,exposed,0
435,1,MS,4,Peduncle,enclosed,0
435,1,MS,4,Peduncle,exposed,0
435,1,MS,5,Chaff,exposed,0
436,1,MS,1,Internode,enclosed,0.244824
436,1,MS,1,Internode,exposed,2.44824
436,1,MS,1,Lamina,exposed,28.99912
436,1,MS,1,Sheath,exposed,7.374346667
436,1,MS,2,Internode,enclosed,0.611386667
436,1,MS,2,Lamina,exposed,7.040373333
436,1,MS,2,Sheath,exposed,1.362826667
436,1,MS,3,Internode,enclosed,0.19392
436,1,MS,3,Lamina,exposed,2.19776
436,1,MS,3,Sheath,exposed,0.527893333
436,1,MS,4,Peduncle,enclosed,1.481333333
436,1,MS,4,Peduncle,exposed,14.81333333
436,1,MS,5,Chaff,exposed,33.66666667
437,1,MS,1,Internode,enclosed,1.244522
437,1,MS,1,Internode,exposed,12.44522
437,1,MS,1,Lamina,exposed,147.4121933
437,1,MS,1,Sheath,exposed,37.48626222
437,1,MS,2,Internode,enclosed,3.107882222
437,1,MS,2,Lamina,exposed,35.78856444
437,1,MS,2,Sheath,exposed,6.927702222
437,1,MS,3,Internode,enclosed,0.98576
437,1,MS,3,Lamina,exposed,11.17194667
437,1,MS,3,Sheath,exposed,2.683457778
437,1,MS,4,Peduncle,enclosed,7.530111111
437,1,MS,4,Peduncle,exposed,75.30111111
437,1,MS,5,Chaff,exposed,171.1388889
438,1,MS,1,Internode,enclosed,2.55025
438,1,MS,1,Internode,exposed,25.5025
438,1,MS,1,Lamina,exposed,302.0741667
438,1,MS,1,Sheath,exposed,76.81611111
438,1,MS,2,Internode,enclosed,6.368611111
438,1,MS,2,Lamina,exposed,73.33722222
438,1,MS,2,Sheath,exposed,14.19611111
438,1,MS,3,Internode,enclosed,2.02
438,1,MS,3,Lamina,exposed,22.89333333
438,1,MS,3,Sheath,exposed,5.498888889
438,1,MS,4,Peduncle,enclosed,15.43055556
438,1,MS,4,Peduncle,exposed,154.3055556
438,1,MS,5,Chaff,exposed,350.6944444
439,1,MS,1,Internode,enclosed,3.835576
439,1,MS,1,Internode,exposed,38.35576
439,1,MS,1,Lamina,exposed,454.3195467
439,1,MS,1,Sheath,exposed,115.5314311
439,1,MS,2,Internode,enclosed,9.578391111
439,1,MS,2,Lamina,exposed,110.2991822
439,1,MS,2,Sheath,exposed,21.35095111
439,1,MS,3,Internode,enclosed,3.03808
439,1,MS,3,Lamina,exposed,34.43157333
439,1,MS,3,Sheath,exposed,8.270328889
439,1,MS,4,Peduncle,enclosed,23.20755556
439,1,MS,4,Peduncle,exposed,232.0755556
439,1,MS,5,Chaff,exposed,527.4444444
440,1,MS,1,Internode,enclosed,4.99849
440,1,MS,1,Internode,exposed,49.9849
440,1,MS,1,Lamina,exposed,592.0653667
440,1,MS,1,Sheath,exposed,150.5595778
440,1,MS,2,Internode,enclosed,12.48247778
440,1,MS,2,Lamina,exposed,143.7409556
440,1,MS,2,Sheath,exposed,27.82437778
440,1,MS,3,Internode,enclosed,3.9592
440,1,MS,3,Lamina,exposed,44.87093333
440,1,MS,3,Sheath,exposed,10.77782222
440,1,MS,4,Peduncle,enclosed,30.24388889
440,1,MS,4,Peduncle,exposed,302.4388889
440,1,MS,5,Chaff,exposed,687.3611111
441,1,MS,1,Internode,enclosed,5.936982
441,1,MS,1,Internode,exposed,59.36982
441,1,MS,1,Lamina,exposed,703.22866
441,1,MS,1,Sheath,exposed,178.8279067
441,1,MS,2,Internode,enclosed,14.82612667
441,1,MS,2,Lamina,exposed,170.7290533
441,1,MS,2,Sheath,exposed,33.04854667
441,1,MS,3,Internode,enclosed,4.70256
441,1,MS,3,Lamina,exposed,53.29568
441,1,MS,3,Sheath,exposed,12.80141333
441,1,MS,4,Peduncle,enclosed,35.92233333
441,1,MS,4,Peduncle,exposed,359.2233333
441,1,MS,5,Chaff,exposed,816.4166667
442,1,MS,1,Internode,enclosed,6.467434
442,1,MS,1,Internode,exposed,64.67434
442,1,MS,1,Lamina,exposed,766.0600867
442,1,MS,1,Sheath,exposed,194.8056578
442,1,MS,2,Internode,enclosed,16.15079778
442,1,MS,2,Lamina,exposed,185.9831956
442,1,MS,2,Sheath,exposed,36.00133778
442,1,MS,3,Internode,enclosed,5.12272
442,1,MS,3,Lamina,exposed,58.05749333
442,1,MS,3,Sheath,exposed,13.94518222
442,1,MS,4,Peduncle,enclosed,39.13188889
442,1,MS,4,Peduncle,exposed,391.3188889
442,1,MS,5,Chaff,exposed,889.3611111
443,1,MS,1,Internode,enclosed,6.875474
443,1,MS,1,Internode,exposed,68.75474
443,1,MS,1,Lamina,exposed,814.3919533
443,1,MS,1,Sheath,exposed,207.0962356
443,1,MS,2,Internode,enclosed,17.16977556
443,1,MS,2,Lamina,exposed,197.7171511
443,1,MS,2,Sheath,exposed,38.27271556
443,1,MS,3,Internode,enclosed,5.44592
443,1,MS,3,Lamina,exposed,61.72042667
443,1,MS,3,Sheath,exposed,14.82500444
443,1,MS,4,Peduncle,enclosed,41.60077778
443,1,MS,4,Peduncle,exposed,416.0077778
443,1,MS,5,Chaff,exposed,945.4722222
444,1,MS,1,Internode,enclosed,6.487836
444,1,MS,1,Internode,exposed,64.87836
444,1,MS,1,Lamina,exposed,768.47668
444,1,MS,1,Sheath,exposed,195.4201867
444,1,MS,2,Internode,enclosed,16.20174667
444,1,MS,2,Lamina,exposed,186.5698933
444,1,MS,2,Sheath,exposed,36.11490667
444,1,MS,3,Internode,enclosed,5.13888
444,1,MS,3,Lamina,exposed,58.24064
444,1,MS,3,Sheath,exposed,13.98917333
444,1,MS,4,Peduncle,enclosed,39.25533333
444,1,MS,4,Peduncle,exposed,392.5533333
444,1,MS,5,Chaff,exposed,892.1666667
445,1,MS,1,Internode,enclosed,5.1005
445,1,MS,1,Internode,exposed,51.005
445,1,MS,1,Lamina,exposed,604.1483333
445,1,MS,1,Sheath,exposed,153.6322222
445,1,MS,2,Internode,enclosed,12.73722222
445,1,MS,2,Lamina,exposed,146.6744444
445,1,MS,2,Sheath,exposed,28.39222222
445,1,MS,3,Internode,enclosed,4.04
445,1,MS,3,Lamina,exposed,45.78666667
445,1,MS,3,Sheath,exposed,10.99777778
445,1,MS,4,Peduncle,enclosed,30.86111111
445,1,MS,4,Peduncle,exposed,308.6111111
445,1,MS,5,Chaff,exposed,701.3888889
446,1,MS,1,Internode,enclosed,5.753364
446,1,MS,1,Internode,exposed,57.53364
446,1,MS,1,Lamina,exposed,681.47932
446,1,MS,1,Sheath,exposed,173.2971467
446,1,MS,2,Internode,enclosed,14.36758667
446,1,MS,2,Lamina,exposed,165.4487733
446,1,MS,2,Sheath,exposed,32.02642667
446,1,MS,3,Internode,enclosed,4.55712
446,1,MS,3,Lamina,exposed,51.64736
446,1,MS,3,Sheath,exposed,12.40549333
446,1,MS,4,Peduncle,enclosed,34.81133333
446,1,MS,4,Peduncle,exposed,348.1133333
446,1,MS,5,Chaff,exposed,791.1666667
447,1,MS,1,Internode,enclosed,3.284722
447,1,MS,1,Internode,exposed,32.84722
447,1,MS,1,Lamina,exposed,389.0715267
447,1,MS,1,Sheath,exposed,98.93915111
447,1,MS,2,Internode,enclosed,8.202771111
447,1,MS,2,Lamina,exposed,94.45834222
447,1,MS,2,Sheath,exposed,18.28459111
447,1,MS,3,Internode,enclosed,2.60176
447,1,MS,3,Lamina,exposed,29.48661333
447,1,MS,3,Sheath,exposed,7.082568889
447,1,MS,4,Peduncle,enclosed,19.87455556
447,1,MS,4,Peduncle,exposed,198.7455556
447,1,MS,5,Chaff,exposed,451.6944444
448,1,MS,1,Internode,enclosed,1.73417
448,1,MS,1,Internode,exposed,17.3417
448,1,MS,1,Lamina,exposed,205.4104333
448,1,MS,1,Sheath,exposed,52.23495556
448,1,MS,2,Internode,enclosed,4.330655556
448,1,MS,2,Lamina,exposed,49.86931111
448,1,MS,2,Sheath,exposed,9.653355556
448,1,MS,3,Internode,enclosed,1.3736
448,1,MS,3,Lamina,exposed,15.56746667
448,1,MS,3,Sheath,exposed,3.739244444
448,1,MS,4,Peduncle,enclosed,10.49277778
448,1,MS,4,Peduncle,exposed,104.9277778
448,1,MS,5,Chaff,exposed,238.4722222
449,1,MS,1,Internode,enclosed,1.672964
449,1,MS,1,Internode,exposed,16.72964
449,1,MS,1,Lamina,exposed,198.1606533
449,1,MS,1,Sheath,exposed,50.39136889
449,1,MS,2,Internode,enclosed,4.177808889
449,1,MS,2,Lamina,exposed,48.10921778
449,1,MS,2,Sheath,exposed,9.312648889
449,1,MS,3,Internode,enclosed,1.32512
449,1,MS,3,Lamina,exposed,15.01802667
449,1,MS,3,Sheath,exposed,3.607271111
449,1,MS,4,Peduncle,enclosed,10.12244444
449,1,MS,4,Peduncle,exposed,101.2244444
449,1,MS,5,Chaff,exposed,230.0555556
450,1,MS,1,Internode,enclosed,0.856884
450,1,MS,1,Internode,exposed,8.56884
450,1,MS,1,Lamina,exposed,101.49692
450,1,MS,1,Sheath,exposed,25.81021333
450,1,MS,2,Internode,enclosed,2.139853333
450,1,MS,2,Lamina,exposed,24.64130667
450,1,MS,2,Sheath,exposed,4.769893333
450,1,MS,3,Internode,enclosed,0.67872
450,1,MS,3,Lamina,exposed,7.69216
450,1,MS,3,Sheath,exposed,1.847626667
450,1,MS,4,Peduncle,enclosed,5.184666667
450,1,MS,4,Peduncle,exposed,51.84666667
450,1,MS,5,Chaff,exposed,117.8333333
451,1,MS,1,Internode,enclosed,0.061206
451,1,MS,1,Internode,exposed,0.61206
451,1,MS,1,Lamina,exposed,7.24978
451,1,MS,1,Sheath,exposed,1.843586667
451,1,MS,2,Internode,enclosed,0.152846667
451,1,MS,2,Lamina,exposed,1.760093333
451,1,MS,2,Sheath,exposed,0.340706667
451,1,MS,3,Internode,enclosed,0.04848
451,1,MS,3,Lamina,exposed,0.54944
451,1,MS,3,Sheath,exposed,0.131973333
451,1,MS,4,Peduncle,enclosed,0.370333333
451,1,MS,4,Peduncle,exposed,3.703333333
451,1,MS,5,Chaff,exposed,8.416666667
452,1,MS,1,Internode,enclosed,0
452,1,MS,1,Internode,exposed,0
452,1,MS,1,Lamina,exposed,0
452,1,MS,1,Sheath,exposed,0
452,1,MS,2,Internode,enclosed,0
452,1,MS,2,Lamina,exposed,0
452,1,MS,2,Sheath,exposed,0
452,1,MS,3,Internode,enclosed,0
452,1,MS,3,Lamina,exposed,0
452,1,MS,3,Sheath,exposed,0
452,1,MS,4,Peduncle,enclosed,0
452,1,MS,4,Peduncle,exposed,0
452,1,MS,5,Chaff,exposed,0
453,1,MS,1,Internode,enclosed,0
453,1,MS,1,Internode,exposed,0
453,1,MS,1,Lamina,exposed,0
453,1,MS,1,Sheath,exposed,0
453,1,MS,2,Internode,enclosed,0
453,1,MS,2,Lamina,exposed,0
453,1,MS,2,Sheath,exposed,0
453,1,MS,3,Internode,enclosed,0
453,1,MS,3,Lamina,exposed,0
453,1,MS,3,Sheath,exposed,0
453,1,MS,4,Peduncle,enclosed,0
453,1,MS,4,Peduncle,exposed,0
453,1,MS,5,Chaff,exposed,0
454,1,MS,1,Internode,enclosed,0
454,1,MS,1,Internode,exposed,0
454,1,MS,1,Lamina,exposed,0
454,1,MS,1,Sheath,exposed,0
454,1,MS,2,Internode,enclosed,0
454,1,MS,2,Lamina,exposed,0
454,1,MS,2,Sheath,exposed,0
454,1,MS,3,Internode,enclosed,0
454,1,MS,3,Lamina,exposed,0
454,1,MS,3,Sheath,exposed,0
454,1,MS,4,Peduncle,enclosed,0
454,1,MS,4,Peduncle,exposed,0
454,1,MS,5,Chaff,exposed,0
455,1,MS,1,Internode,enclosed,0
455,1,MS,1,Internode,exposed,0
455,1,MS,1,Lamina,exposed,0
455,1,MS,1,Sheath,exposed,0
455,1,MS,2,Internode,enclosed,0
455,1,MS,2,Lamina,exposed,0
455,1,MS,2,Sheath,exposed,0
455,1,MS,3,Internode,enclosed,0
455,1,MS,3,Lamina,exposed,0
455,1,MS,3,Sheath,exposed,0
455,1,MS,4,Peduncle,enclosed,0
455,1,MS,4,Peduncle,exposed,0
455,1,MS,5,Chaff,exposed,0
456,1,MS,1,Internode,enclosed,0
456,1,MS,1,Internode,exposed,0
456,1,MS,1,Lamina,exposed,0
456,1,MS,1,Sheath,exposed,0
456,1,MS,2,Internode,enclosed,0
456,1,MS,2,Lamina,exposed,0
456,1,MS,2,Sheath,exposed,0
456,1,MS,3,Internode,enclosed,0
456,1,MS,3,Lamina,exposed,0
456,1,MS,3,Sheath,exposed,0
456,1,MS,4,Peduncle,enclosed,0
456,1,MS,4,Peduncle,exposed,0
456,1,MS,5,Chaff,exposed,0
457,1,MS,1,Internode,enclosed,0
457,1,MS,1,Internode,exposed,0
457,1,MS,1,Lamina,exposed,0
457,1,MS,1,Sheath,exposed,0
457,1,MS,2,Internode,enclosed,0
457,1,MS,2,Lamina,exposed,0
457,1,MS,2,Sheath,exposed,0
457,1,MS,3,Internode,enclosed,0
457,1,MS,3,Lamina,exposed,0
457,1,MS,3,Sheath,exposed,0
457,1,MS,4,Peduncle,enclosed,0
457,1,MS,4,Peduncle,exposed,0
457,1,MS,5,Chaff,exposed,0
458,1,MS,1,Internode,enclosed,0
458,1,MS,1,Internode,exposed,0
458,1,MS,1,Lamina,exposed,0
458,1,MS,1,Sheath,exposed,0
458,1,MS,2,Internode,enclosed,0
458,1,MS,2,Lamina,exposed,0
458,1,MS,2,Sheath,exposed,0
458,1,MS,3,Internode,enclosed,0
458,1,MS,3,Lamina,exposed,0
458,1,MS,3,Sheath,exposed,0
458,1,MS,4,Peduncle,enclosed,0
458,1,MS,4,Peduncle,exposed,0
458,1,MS,5,Chaff,exposed,0
459,1,MS,1,Internode,enclosed,0
459,1,MS,1,Internode,exposed,0
459,1,MS,1,Lamina,exposed,0
459,1,MS,1,Sheath,exposed,0
459,1,MS,2,Internode,enclosed,0
459,1,MS,2,Lamina,exposed,0
459,1,MS,2,Sheath,exposed,0
459,1,MS,3,Internode,enclosed,0
459,1,MS,3,Lamina,exposed,0
459,1,MS,3,Sheath,exposed,0
459,1,MS,4,Peduncle,enclosed,0
459,1,MS,4,Peduncle,exposed,0
459,1,MS,5,Chaff,exposed,0
460,1,MS,1,Internode,enclosed,0.122412
460,1,MS,1,Internode,exposed,1.22412
460,1,MS,1,Lamina,exposed,14.49956
460,1,MS,1,Sheath,exposed,3.687173333
